session,group,family,label,x,topology_seed,n_neurons,rate_hz,n_events,events_per_min,mean_participation,mean_duration_ms,max_duration_ms,mean_ibi_ms,n_full,max_ko_mM,mean_ko_mM,duration_ms
sweep_c40_seed14,c40,fourap,fourap_01.0mM,1.0,14,918,0.36167998063422896,24,8.0,0.9242919389978214,155.83333333333334,275.0,7593.4228250405,24,4.142208956176393,3.9995116374250976,180000.0
sweep_c40_seed14,c40,fourap,fourap_02.0mM,2.0,14,918,0.3526930525296538,23,7.666666666666667,0.9260206498058162,156.30434782608697,245.0,7658.4681807896595,23,4.1465933816520595,3.9993186571069286,180000.0
sweep_c40_seed14,c40,fourap,fourap_04.0mM,4.0,14,918,0.3533829581215202,23,7.666666666666667,0.9241261722080137,153.91304347826087,205.0,7767.652271671642,23,4.145396784484531,3.999247480472519,180000.0
sweep_c40_seed14,c40,fourap,fourap_09.0mM,9.0,14,918,0.35461752602275476,23,7.666666666666667,0.9218527990906505,150.43478260869566,180.0,7727.046589862401,23,4.145964968380553,3.999297951431835,180000.0
sweep_c40_seed14,c40,sahp,sahp_s0.00,0.0,14,918,0.3521786492374728,23,7.666666666666667,0.9009661835748792,152.17391304347825,220.0,7717.488635318377,23,4.1469341915764515,3.9992488508178528,180000.0
sweep_c40_seed14,c40,kclear,kclear_tau00500,500.0,14,918,0.35145243282498184,23,7.666666666666667,0.9165008998768589,153.2608695652174,210.0,7658.4227262413715,23,4.291823952750094,3.9997196834676876,180000.0
sweep_c40_seed14,c40,sahp,sahp_s0.25,0.25,14,918,0.47258533042846773,29,9.666666666666666,0.9486139283299526,167.41379310344828,265.0,6155.8874991688435,29,4.181583844163502,4.003946922053173,180000.0
sweep_c40_seed14,c40,sahp,sahp_s0.50,0.5,14,918,0.678637133865892,39,13.0,0.9523210993799228,206.02564102564102,305.0,4625.971052004554,38,4.226831397088212,4.013103097843913,180000.0
sweep_c40_seed14,c40,sahp,sahp_s0.75,0.75,14,918,1.0318385378842896,53,17.666666666666668,0.959571669338595,308.58490566037733,460.0,3416.8288456892524,51,4.2934700794615415,4.032313460941598,180000.0
sweep_c40_seed14,c40,sahp,sahp_s1.00,1.0,14,918,1.753879206003389,77,25.666666666666668,0.9379792320968793,504.4805194805195,710.0,2351.1434207346497,72,4.41228749855688,4.077780077967533,180000.0
sweep_c40_seed14,c40,both,both_tau00500,500.0,14,918,1.7227487291212782,78,26.0,0.9580191050779285,386.34615384615387,590.0,2313.4305191687085,75,5.137023233061361,4.221575480006651,180000.0
sweep_c40_seed14,c40,kclear,kclear_tau01000,1000.0,14,918,0.35385499878963933,24,8.0,0.8982389251997095,153.95833333333334,235.0,7352.5945642232455,23,4.6575863489793266,4.0011517248265225,180000.0
sweep_c40_seed14,c40,both,both_tau01000,1000.0,14,918,1.0005446623093681,30,10.0,0.5482207697893972,359.3333333333333,585.0,6165.0741370975675,27,5.8366887921963455,5.492731565611454,180000.0
sweep_c40_seed14,c40,kclear,kclear_tau02500,2500.0,14,918,0.3518094892277899,23,7.666666666666667,0.9058444633892203,164.34782608695653,275.0,7841.393180740851,23,5.078240293030677,4.125709440333125,180000.0
sweep_c40_seed14,c40,both,both_tau02500,2500.0,14,918,0.7692689421447592,13,4.333333333333333,0.12627786157197923,100.38461538461539,140.0,9494.912499156066,0,9.115746918578747,9.023228012591407,180000.0
sweep_c40_seed14,c40,kclear,kclear_tau06000,6000.0,14,918,0.2523480997337207,22,7.333333333333333,0.30996236878589817,131.8181818181818,240.0,7671.324998918106,7,5.9596674157547795,5.731481962178104,180000.0
sweep_c40_seed14,c40,both,both_tau06000,6000.0,14,918,0.7194081336238198,4,1.3333333333333333,0.1503267973856209,135.0,170.0,45544.30832820539,0,13.646711812643677,13.448467567128281,180000.0
sweep_c40_seed15,c40,kclear,kclear_tau00200,200.0,15,748,0.2859031491384432,42,14.0,0.48398905016552085,196.54761904761904,410.0,4211.879267716458,29,4.071937130440272,3.9974196447659236,180000.0
sweep_c40_seed15,c40,both,both_tau00200,200.0,15,748,1.7058600713012477,71,23.666666666666668,0.9969872712209087,416.3380281690141,550.0,2538.1010710841792,71,4.308196302563886,4.043778900270766,180000.0
sweep_c40_seed15,c40,kclear,kclear_tau12000,12000.0,15,748,0.26037581699346407,42,14.0,0.3588617265087854,197.38095238095238,390.0,4225.412194541227,19,5.4093756324989695,5.317023661643494,180000.0
sweep_c40_seed15,c40,both,both_tau12000,12000.0,15,748,0.795016339869281,6,2.0,0.1691176470588235,142.5,290.0,33905.029995216304,0,15.518961078991843,15.198071464350486,180000.0
sweep_c40_seed15,c40,fourap,fourap_00.0mM,0.0,15,748,0.2859031491384432,42,14.0,0.48398905016552085,196.54761904761904,410.0,4211.879267716458,29,4.071937130440272,3.9974196447659236,180000.0
sweep_c40_seed15,c40,fourap,fourap_00.2mM,0.2,15,748,0.27965686274509804,35,11.666666666666666,0.3456455309396486,141.0,290.0,5058.043381664396,14,4.06837808147045,3.9972716623743385,180000.0
sweep_c40_seed15,c40,fourap,fourap_00.5mM,0.5,15,748,0.2774881164587047,29,9.666666666666666,0.359026369168357,156.72413793103448,340.0,6160.530356299257,13,4.0583044858234345,3.997214147169632,180000.0
sweep_c40_seed15,c40,fourap,fourap_01.0mM,1.0,15,748,0.2805926916221034,32,10.666666666666666,0.3573278743315508,158.75,380.0,5610.56290245395,14,4.055682629977761,3.9972315311463618,180000.0
sweep_c40_seed15,c40,fourap,fourap_02.0mM,2.0,15,748,0.2797385620915033,31,10.333333333333334,0.3676901845782301,148.2258064516129,375.0,5735.268332550279,13,4.053649372065022,3.9971824971083647,180000.0
sweep_c40_seed15,c40,fourap,fourap_04.0mM,4.0,15,748,0.27729500891265596,32,10.666666666666666,0.31972760695187163,141.25,355.0,5572.503225043344,9,4.06313110258553,3.997110066757969,180000.0
sweep_c40_seed15,c40,fourap,fourap_09.0mM,9.0,15,748,0.28008764111705287,37,12.333333333333334,0.417582020523197,191.35135135135135,360.0,4779.077082681998,24,4.0527855429947515,3.997132210930393,180000.0
sweep_c40_seed15,c40,sahp,sahp_s0.00,0.0,15,748,0.2859031491384432,42,14.0,0.48398905016552085,196.54761904761904,410.0,4211.879267716458,29,4.071937130440272,3.9974196447659236,180000.0
sweep_c40_seed15,c40,kclear,kclear_tau00500,500.0,15,748,0.2750222816399287,36,12.0,0.27606951871657753,130.0,255.0,4905.11214218809,10,4.146823299014431,3.9935293985261557,180000.0
sweep_c40_seed15,c40,sahp,sahp_s0.25,0.25,15,748,0.3936051693404634,46,15.333333333333334,0.4817193675889329,170.2173913043478,410.0,3852.393332811619,26,4.121324618308259,3.9992923591682983,180000.0
sweep_c40_seed15,c40,sahp,sahp_s0.50,0.5,15,748,0.626284907902555,59,19.666666666666668,0.6746125260581891,228.72881355932202,490.0,3037.3866375196535,44,4.159408063369809,4.003319514712646,180000.0
sweep_c40_seed15,c40,sahp,sahp_s0.75,0.75,15,748,0.9974376114081996,50,16.666666666666668,0.990614973262032,293.8,460.0,3566.5137750321283,50,4.208784027200999,4.014106699029363,180000.0
sweep_c40_seed15,c40,sahp,sahp_s1.00,1.0,15,748,1.7058600713012477,71,23.666666666666668,0.9969872712209087,416.3380281690141,550.0,2538.1010710841792,71,4.308196302563886,4.043778900270766,180000.0
sweep_c40_seed15,c40,both,both_tau00500,500.0,15,748,1.6811497326203209,71,23.666666666666668,0.995895157038488,400.14084507042253,2370.0,2504.2774996609496,71,4.921614457596171,4.121678098038382,180000.0
sweep_c40_seed15,c40,kclear,kclear_tau01000,1000.0,15,748,0.2801099227569816,37,12.333333333333334,0.36587657175892463,158.3783783783784,340.0,4747.45972157611,16,4.375507792149133,3.988771235553732,180000.0
sweep_c40_seed15,c40,both,both_tau01000,1000.0,15,748,1.078817587641117,130,43.333333333333336,0.5955265322912382,446.84615384615387,775.0,1378.0406974884397,105,5.511114552323974,5.188037495928183,180000.0
sweep_c40_seed15,c40,kclear,kclear_tau02500,2500.0,15,748,0.28169934640522876,39,13.0,0.3731317701905937,166.02564102564102,375.0,4373.065788890405,20,4.650649479932227,3.976787250137627,180000.0
sweep_c40_seed15,c40,both,both_tau02500,2500.0,15,748,0.8487745098039216,20,6.666666666666667,0.23830213903743308,190.0,295.0,9205.589472422163,1,8.306877835231948,8.223585975508016,180000.0
sweep_c40_seed15,c40,kclear,kclear_tau06000,6000.0,15,748,0.2643865121806298,42,14.0,0.31904125286478224,164.88095238095238,355.0,4208.193901862844,17,4.821361683211664,4.633147934021635,180000.0
sweep_c40_seed15,c40,both,both_tau06000,6000.0,15,748,0.7993686868686868,11,3.6666666666666665,0.1807243558580457,163.63636363636363,365.0,17109.40749769085,1,12.099480587322608,11.928439243153253,180000.0
sweep_c40_seed16,c40,kclear,kclear_tau00200,200.0,16,771,0.28798818273526444,27,9.0,0.4331075563241581,138.88888888888889,270.0,6049.313460768001,14,4.07682781400304,3.9974216740077253,180000.0
sweep_c40_seed16,c40,both,both_tau00200,200.0,16,771,1.6274463179132441,86,28.666666666666668,0.8691822761137757,516.8604651162791,1175.0,2083.1558820707683,73,4.255237204545703,4.044666611377784,180000.0
sweep_c40_seed16,c40,kclear,kclear_tau12000,12000.0,16,771,0.2559951001585243,35,11.666666666666666,0.29983324068927186,174.85714285714286,335.0,5072.991175774357,13,5.310247583080995,5.226621711873506,180000.0
sweep_c40_seed16,c40,both,both_tau12000,12000.0,16,771,0.8607652399481194,38,12.666666666666666,0.20486040002730566,166.31578947368422,405.0,4697.745945309567,3,14.292101646705214,14.005662367088348,180000.0
sweep_c40_seed16,c40,fourap,fourap_00.0mM,0.0,16,771,0.28798818273526444,27,9.0,0.4331075563241581,138.88888888888889,270.0,6049.313460768001,14,4.07682781400304,3.9974216740077253,180000.0
sweep_c40_seed16,c40,fourap,fourap_00.2mM,0.2,16,771,0.2872748234615939,23,7.666666666666667,0.5054982236508205,154.34782608695653,305.0,7435.011362659938,16,4.0796343547598575,3.997371549926214,180000.0
sweep_c40_seed16,c40,fourap,fourap_00.5mM,0.5,16,771,0.28816111831676033,24,8.0,0.483895373973195,151.25,285.0,7339.216303360336,16,4.089875283868681,3.997365036405019,180000.0
sweep_c40_seed16,c40,fourap,fourap_01.0mM,1.0,16,771,0.28731085170773885,26,8.666666666666666,0.48453556819315574,166.92307692307693,265.0,6768.655999087873,19,4.089642453549709,3.9973145041783265,180000.0
sweep_c40_seed16,c40,fourap,fourap_02.0mM,2.0,16,771,0.287130710477014,27,9.0,0.4369505692462891,127.5925925925926,250.0,6645.875960629028,15,4.082436333038642,3.9972782419619275,180000.0
sweep_c40_seed16,c40,fourap,fourap_04.0mM,4.0,16,771,0.2924052457126387,25,8.333333333333334,0.5522697795071335,159.6,240.0,7044.91874905086,21,4.084936737980725,3.9973225712050358,180000.0
sweep_c40_seed16,c40,fourap,fourap_09.0mM,9.0,16,771,0.283888168323966,22,7.333333333333333,0.47812757929489447,174.0909090909091,345.0,8169.442856030065,14,4.068853730597174,3.997174923958516,180000.0
sweep_c40_seed16,c40,sahp,sahp_s0.00,0.0,16,771,0.28798818273526444,27,9.0,0.4331075563241581,138.88888888888889,270.0,6049.313460768001,14,4.07682781400304,3.9974216740077253,180000.0
sweep_c40_seed16,c40,kclear,kclear_tau00500,500.0,16,771,0.2873973194984868,28,9.333333333333334,0.4398276820455808,150.35714285714286,265.0,6398.038888012438,15,4.136960487415714,3.9939308802249234,180000.0
sweep_c40_seed16,c40,sahp,sahp_s0.25,0.25,16,771,0.42585386943363596,28,9.333333333333334,0.8479710950528071,193.03571428571428,285.0,6462.377776898861,28,4.11656141912443,3.9999026641819726,180000.0
sweep_c40_seed16,c40,sahp,sahp_s0.50,0.5,16,771,0.6109742037757602,37,12.333333333333334,0.8913660742454516,230.40540540540542,470.0,4797.486804914414,36,4.143373366023321,4.004281578848668,180000.0
sweep_c40_seed16,c40,sahp,sahp_s0.75,0.75,16,771,0.9395806312148725,59,19.666666666666668,0.845105410099145,284.23728813559325,500.0,3021.6922409728886,50,4.184531284914431,4.015401743811743,180000.0
sweep_c40_seed16,c40,sahp,sahp_s1.00,1.0,16,771,1.6274463179132441,86,28.666666666666668,0.8691822761137757,516.8604651162791,1175.0,2083.1558820707683,73,4.255237204545703,4.044666611377784,180000.0
sweep_c40_seed16,c40,both,both_tau00500,500.0,16,771,1.607911802853437,82,27.333333333333332,0.9223687956723925,479.8170731707317,880.0,2184.012962669946,75,4.804683175832487,4.124838932320464,180000.0
sweep_c40_seed16,c40,kclear,kclear_tau01000,1000.0,16,771,0.29007061536244416,24,8.0,0.5016753134457415,160.0,260.0,7571.252172870184,15,4.336884579930548,3.9891681293089083,180000.0
sweep_c40_seed16,c40,both,both_tau01000,1000.0,16,771,1.0573713791612624,138,46.0,0.43786537340927467,345.4710144927536,1030.0,1295.112043619693,85,5.356417423341836,5.091934132260521,180000.0
sweep_c40_seed16,c40,kclear,kclear_tau02500,2500.0,16,771,0.2888312436950569,26,8.666666666666666,0.4697695300808141,148.07692307692307,235.0,6700.901999100761,16,4.582362683476617,3.9936214751997507,180000.0
sweep_c40_seed16,c40,both,both_tau02500,2500.0,16,771,0.8889753566796369,44,14.666666666666666,0.2304563141139016,197.95454545454547,480.0,4034.7930227073025,8,7.9089332015641585,7.828387404849294,180000.0
sweep_c40_seed16,c40,kclear,kclear_tau06000,6000.0,16,771,0.26253782965845224,29,9.666666666666666,0.3354353951428954,181.89655172413794,320.0,6031.1857134711445,13,4.718676430086643,4.55330913957136,180000.0
sweep_c40_seed16,c40,both,both_tau06000,6000.0,16,771,0.8577388672719412,35,11.666666666666666,0.2539188438021123,217.0,470.0,5022.594852279963,5,11.298693400600362,11.139640412080755,180000.0
sweep_c40_seed17,c40,kclear,kclear_tau00200,200.0,17,894,0.34112602535421327,27,9.0,0.7348579004059991,173.14814814814815,255.0,6724.150960611091,22,4.141767932872747,3.9982916165069975,180000.0
sweep_c40_seed17,c40,both,both_tau00200,200.0,17,894,1.7538342033308476,73,24.333333333333332,0.9849223131378138,555.1369863013699,730.0,2455.0427080041636,72,4.421704224168049,4.069860250148692,180000.0
sweep_c40_seed17,c40,kclear,kclear_tau12000,12000.0,17,894,0.2507519264230674,36,12.0,0.358936117325379,173.19444444444446,330.0,4866.93642790956,18,6.717360034696469,6.548550451601774,180000.0
sweep_c40_seed17,c40,both,both_tau12000,12000.0,17,894,0.679349987571464,7,2.3333333333333335,0.13870246085011187,124.28571428571429,190.0,23796.612497264767,0,18.522022820622425,18.142262648255567,180000.0
sweep_c40_seed17,c40,fourap,fourap_00.0mM,0.0,17,894,0.34112602535421327,27,9.0,0.7348579004059991,173.14814814814815,255.0,6724.150960611091,22,4.141767932872747,3.9982916165069975,180000.0
sweep_c40_seed17,c40,fourap,fourap_00.2mM,0.2,17,894,0.3351913994531444,29,9.666666666666666,0.7326236210753683,202.58620689655172,400.0,6028.046427759854,24,4.1329118702433245,3.998198862344965,180000.0
sweep_c40_seed17,c40,fourap,fourap_00.5mM,0.5,17,894,0.33496147153865274,26,8.666666666666666,0.7752968508002064,196.53846153846155,400.0,6948.289999046321,24,4.132004284458247,3.9981218840045454,180000.0
sweep_c40_seed17,c40,fourap,fourap_01.0mM,1.0,17,894,0.32871613223962215,28,9.333333333333334,0.6775727069351232,179.64285714285714,270.0,6304.37499914625,20,4.1342768192404336,3.9980004921989805,180000.0
sweep_c40_seed17,c40,fourap,fourap_02.0mM,2.0,17,894,0.33851603281133485,33,11.0,0.6442953020134229,177.12121212121212,280.0,5445.375780503379,23,4.131136978522225,3.998139068208499,180000.0
sweep_c40_seed17,c40,fourap,fourap_04.0mM,4.0,17,894,0.33738503604275416,26,8.666666666666666,0.7715109275511961,196.34615384615384,320.0,6837.805999068761,23,4.129140780796721,3.9980635818834256,180000.0
sweep_c40_seed17,c40,fourap,fourap_09.0mM,9.0,17,894,0.3366828237633607,28,9.333333333333334,0.7664589325663151,198.92857142857142,340.0,6294.812962109622,23,4.134181098775467,3.9980591513269115,180000.0
sweep_c40_seed17,c40,sahp,sahp_s0.00,0.0,17,894,0.34112602535421327,27,9.0,0.7348579004059991,173.14814814814815,255.0,6724.150960611091,22,4.141767932872747,3.9982916165069975,180000.0
sweep_c40_seed17,c40,kclear,kclear_tau00500,500.0,17,894,0.32713770817797666,34,11.333333333333334,0.5748782734570339,164.55882352941177,455.0,5128.242423550299,21,4.2394630545885095,3.9958510200989608,180000.0
sweep_c40_seed17,c40,sahp,sahp_s0.25,0.25,17,894,0.4917971662938106,35,11.666666666666666,0.8274528603387662,179.14285714285714,335.0,5142.126469888238,29,4.167227455908842,4.001681092035298,180000.0
sweep_c40_seed17,c40,sahp,sahp_s0.50,0.5,17,894,0.6985272184936614,39,13.0,0.9698847014283254,231.15384615384616,370.0,4579.886183594825,38,4.206259465260723,4.009238059757433,180000.0
sweep_c40_seed17,c40,sahp,sahp_s0.75,0.75,17,894,1.0499565001242854,51,17.0,0.9970171513795675,324.2156862745098,545.0,3510.369999526715,51,4.275603287233203,4.02675554989804,180000.0
sweep_c40_seed17,c40,sahp,sahp_s1.00,1.0,17,894,1.7538342033308476,73,24.333333333333332,0.9849223131378138,555.1369863013699,730.0,2455.0427080041636,72,4.421704224168049,4.069860250148692,180000.0
sweep_c40_seed17,c40,both,both_tau00500,500.0,17,894,1.7349863286104898,78,26.0,0.9593873687833422,427.43589743589746,750.0,2303.6519477425395,75,5.2049371432370215,4.199762100813869,180000.0
sweep_c40_seed17,c40,kclear,kclear_tau01000,1000.0,17,894,0.32795177728063635,34,11.333333333333334,0.566587708909067,165.14705882352942,485.0,5252.956059882488,19,4.575014276816796,3.9937909015563635,180000.0
sweep_c40_seed17,c40,both,both_tau01000,1000.0,17,894,1.0538404175988068,116,38.666666666666664,0.6006229267916379,411.76724137931035,870.0,1545.443695443755,94,5.943051026101603,5.472041454730165,180000.0
sweep_c40_seed17,c40,kclear,kclear_tau02500,2500.0,17,894,0.34125031071339795,33,11.0,0.6396854450545726,166.36363636363637,310.0,5450.335155496272,23,4.981408246493145,3.992316177307979,180000.0
sweep_c40_seed17,c40,both,both_tau02500,2500.0,17,894,0.7393860303256277,21,7.0,0.16714605305209332,142.85714285714286,235.0,8782.993748795709,0,9.501170683803569,9.402121001558747,180000.0
sweep_c40_seed17,c40,kclear,kclear_tau06000,6000.0,17,894,0.26128511061396964,36,12.0,0.386558538404176,178.19444444444446,400.0,4922.382142182382,20,5.52662406289867,5.368382707209673,180000.0
sweep_c40_seed17,c40,both,both_tau06000,6000.0,17,894,0.6835943325876213,1,0.3333333333333333,0.14317673378076062,120.0,120.0,nan,0,14.289653684087838,14.085676431832674,180000.0
sweep_c40_seed18,c40,kclear,kclear_tau00200,200.0,18,732,0.30061475409836064,40,13.333333333333334,0.39702868852459017,124.875,250.0,4409.457691707359,19,4.100774748124097,3.997649044303491,180000.0
sweep_c40_seed18,c40,both,both_tau00200,200.0,18,732,1.6868017607771706,75,25.0,0.9640619307832423,492.0,805.0,2410.5760131878947,73,4.330899028085505,4.053915509924592,180000.0
sweep_c40_seed18,c40,kclear,kclear_tau12000,12000.0,18,732,0.25397692774741953,37,12.333333333333334,0.3045340422389604,162.02702702702703,345.0,4831.083332667007,14,5.849142361784445,5.747051920702041,180000.0
sweep_c40_seed18,c40,both,both_tau12000,12000.0,18,732,0.7787416514875531,7,2.3333333333333335,0.1557377049180328,130.71428571428572,240.0,15532.304163947432,0,16.03680709967213,15.689209723656134,180000.0
sweep_c40_seed18,c40,fourap,fourap_00.0mM,0.0,18,732,0.30061475409836064,40,13.333333333333334,0.39702868852459017,124.875,250.0,4409.457691707359,19,4.100774748124097,3.997649044303491,180000.0
sweep_c40_seed18,c40,fourap,fourap_00.2mM,0.2,18,732,0.30715695203400123,34,11.333333333333334,0.4775393764063002,142.2058823529412,285.0,5271.915908366263,21,4.105687922174239,3.99772070446806,180000.0
sweep_c40_seed18,c40,fourap,fourap_00.5mM,0.5,18,732,0.3021857923497268,38,12.666666666666666,0.43503738855335056,139.73684210526315,280.0,4674.693242604242,23,4.09712305948575,3.99760212217107,180000.0
sweep_c40_seed18,c40,fourap,fourap_01.0mM,1.0,18,732,0.30229204614450517,37,12.333333333333334,0.4282602274405553,128.1081081081081,350.0,4828.649999336563,20,4.103117528735411,3.9975726705573016,180000.0
sweep_c40_seed18,c40,fourap,fourap_02.0mM,2.0,18,732,0.3046372191863995,38,12.666666666666666,0.4389200460166811,126.3157894736842,240.0,4707.63445881248,22,4.099748852481725,3.997562635529311,180000.0
sweep_c40_seed18,c40,fourap,fourap_04.0mM,4.0,18,732,0.30111566484517305,35,11.666666666666666,0.4724824355971897,141.0,240.0,4995.93014638446,24,4.099786958732072,3.9974808679921785,180000.0
sweep_c40_seed18,c40,fourap,fourap_09.0mM,9.0,18,732,0.2976168791742562,40,13.333333333333334,0.3902322404371585,126.625,215.0,4380.065384021206,20,4.091754863427763,3.997397631516286,180000.0
sweep_c40_seed18,c40,sahp,sahp_s0.00,0.0,18,732,0.30061475409836064,40,13.333333333333334,0.39702868852459017,124.875,250.0,4409.457691707359,19,4.100774748124097,3.997649044303491,180000.0
sweep_c40_seed18,c40,kclear,kclear_tau00500,500.0,18,732,0.31045840922890106,32,10.666666666666666,0.5170765027322404,142.5,285.0,5635.951612125241,22,4.181424103280432,3.99480616946814,180000.0
sweep_c40_seed18,c40,sahp,sahp_s0.25,0.25,18,732,0.4393594414086217,43,14.333333333333334,0.6265408565256068,157.4418604651163,335.0,4168.119047050846,39,4.138504513457279,4.000258101478638,180000.0
sweep_c40_seed18,c40,sahp,sahp_s0.50,0.5,18,732,0.6556542197935641,38,12.666666666666666,0.957830025884383,210.26315789473685,320.0,4715.90878314914,38,4.17509583453899,4.00610983314404,180000.0
sweep_c40_seed18,c40,sahp,sahp_s0.75,0.75,18,732,1.002034001214329,52,17.333333333333332,0.9581231609920136,282.88461538461536,420.0,3463.697058355034,51,4.2217145374668945,4.019274594608102,180000.0
sweep_c40_seed18,c40,sahp,sahp_s1.00,1.0,18,732,1.6868017607771706,75,25.0,0.9640619307832423,492.0,805.0,2410.5760131878947,73,4.330899028085505,4.053915509924592,180000.0
sweep_c40_seed18,c40,both,both_tau00500,500.0,18,732,1.6743624772313297,76,25.333333333333332,0.9836065573770493,367.5657894736842,620.0,2360.8879996826163,76,4.978695210448433,4.1496832947318945,180000.0
sweep_c40_seed18,c40,kclear,kclear_tau01000,1000.0,18,732,0.3041742562234365,34,11.333333333333334,0.46343619414979104,142.64705882352942,295.0,5261.778787156237,21,4.42765532360018,3.99099181276863,180000.0
sweep_c40_seed18,c40,both,both_tau01000,1000.0,18,732,1.0115057680631452,111,37.0,0.4074730468173091,305.31531531531533,960.0,1616.8579543273297,67,5.5870132424232235,5.273855118751595,180000.0
sweep_c40_seed18,c40,kclear,kclear_tau02500,2500.0,18,732,0.30486490588949605,34,11.333333333333334,0.5184426229508197,158.23529411764707,305.0,5239.182575039787,23,4.73274596099983,4.0002353153984025,180000.0
sweep_c40_seed18,c40,both,both_tau02500,2500.0,18,732,0.8185033394049788,8,2.6666666666666665,0.1637636612021858,133.75,195.0,19143.62142598125,0,8.511858530105073,8.426023135449004,180000.0
sweep_c40_seed18,c40,kclear,kclear_tau06000,6000.0,18,732,0.25950212507589554,23,7.666666666666667,0.3261463530529817,134.56521739130434,250.0,7806.788635296125,11,4.969250894060269,4.8824481831388455,180000.0
sweep_c40_seed18,c40,both,both_tau06000,6000.0,18,732,0.7795157862780814,4,1.3333333333333333,0.16290983606557374,121.25,190.0,37112.42499190938,0,12.514007945578339,12.33375219347218,180000.0
sweep_c40_seed19,c40,kclear,kclear_tau00200,200.0,19,831,0.33183580692605963,23,7.666666666666667,0.865431904986135,141.95652173913044,195.0,7594.447726262712,23,4.1195691566058175,3.998772413634291,180000.0
sweep_c40_seed19,c40,both,both_tau00200,200.0,19,831,1.710362347907474,82,27.333333333333332,0.8948079011476036,425.4268292682927,685.0,2205.9552466150853,73,4.374523789701337,4.062719728745024,180000.0
sweep_c40_seed19,c40,kclear,kclear_tau12000,12000.0,19,831,0.24992646075678565,35,11.666666666666666,0.3291043493209558,176.0,320.0,5094.733087536811,17,6.37829624217907,6.248339819211229,180000.0
sweep_c40_seed19,c40,both,both_tau12000,12000.0,19,831,0.7600615055488701,8,2.6666666666666665,0.16095066185318893,135.625,285.0,18821.628568049287,0,16.52989335616655,16.18435748460264,180000.0
sweep_c40_seed19,c40,fourap,fourap_00.0mM,0.0,19,831,0.33183580692605963,23,7.666666666666667,0.865431904986135,141.95652173913044,195.0,7594.447726262712,23,4.1195691566058175,3.998772413634291,180000.0
sweep_c40_seed19,c40,fourap,fourap_00.2mM,0.2,19,831,0.33241075010028076,23,7.666666666666667,0.8677863234447759,154.7826086956522,250.0,7654.982953522914,23,4.113593657857101,3.998706919535597,180000.0
sweep_c40_seed19,c40,fourap,fourap_00.5mM,0.5,19,831,0.3323438962428132,23,7.666666666666667,0.8495265002877623,141.08695652173913,240.0,7706.755680779848,23,4.118259386620421,3.998704493028698,180000.0
sweep_c40_seed19,c40,fourap,fourap_01.0mM,1.0,19,831,0.3315416499532023,23,7.666666666666667,0.8458117511641292,145.65217391304347,220.0,7738.256817135608,23,4.118303001295383,3.998645149249016,180000.0
sweep_c40_seed19,c40,fourap,fourap_02.0mM,2.0,19,831,0.33469046663992513,23,7.666666666666667,0.8402657876837754,147.17391304347825,220.0,7882.292044374908,23,4.115524804073769,3.998689242167827,180000.0
sweep_c40_seed19,c40,fourap,fourap_04.0mM,4.0,19,831,0.3322837277710924,23,7.666666666666667,0.8723381991314814,150.2173913043478,230.0,7653.902271704432,23,4.114131512437144,3.998563334737519,180000.0
sweep_c40_seed19,c40,fourap,fourap_09.0mM,9.0,19,831,0.3317288407541115,23,7.666666666666667,0.868780411238424,151.7391304347826,225.0,7679.652271699381,23,4.1149598924981685,3.9985779163896367,180000.0
sweep_c40_seed19,c40,sahp,sahp_s0.00,0.0,19,831,0.33183580692605963,23,7.666666666666667,0.865431904986135,141.95652173913044,195.0,7594.447726262712,23,4.1195691566058175,3.998772413634291,180000.0
sweep_c40_seed19,c40,kclear,kclear_tau00500,500.0,19,831,0.3299171012167402,23,7.666666666666667,0.8332025323078532,144.56521739130434,210.0,7732.553408044085,22,4.2445473421396365,3.99742057433529,180000.0
sweep_c40_seed19,c40,sahp,sahp_s0.25,0.25,19,831,0.4475264072736997,29,9.666666666666666,0.9100792564006807,157.58620689655172,250.0,6088.335713472066,29,4.151919338103305,4.002394494460852,180000.0
sweep_c40_seed19,c40,sahp,sahp_s0.50,0.5,19,831,0.6401657975665196,44,14.666666666666666,0.8335794770812822,195.22727272727272,400.0,4031.1936041103854,38,4.184465991268307,4.00941491186054,180000.0
sweep_c40_seed19,c40,sahp,sahp_s0.75,0.75,19,831,0.9920978740473326,53,17.666666666666668,0.9651022864019253,307.8301886792453,510.0,3382.517307236454,52,4.23749937207506,4.025577928152505,180000.0
sweep_c40_seed19,c40,sahp,sahp_s1.00,1.0,19,831,1.710362347907474,82,27.333333333333332,0.8948079011476036,425.4268292682927,685.0,2205.9552466150853,73,4.374523789701337,4.062719728745024,180000.0
sweep_c40_seed19,c40,both,both_tau00500,500.0,19,831,1.6907206845835003,76,25.333333333333332,0.9827094812844387,349.7368421052632,595.0,2382.727333011337,76,5.056555830969532,4.178254792430337,180000.0
sweep_c40_seed19,c40,kclear,kclear_tau01000,1000.0,19,831,0.3299304719882337,22,7.333333333333333,0.8420851110381794,149.0909090909091,220.0,7903.523808433696,22,4.5468482966405395,3.99690769001201,180000.0
sweep_c40_seed19,c40,both,both_tau01000,1000.0,19,831,0.9913357400722022,136,45.333333333333336,0.3401996177532385,252.90441176470588,715.0,1309.2259257468354,58,5.6981553282475454,5.42295951907406,180000.0
